# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
    0.675904    0.084833    0.000000   -0.027071    0.619016    0.784912
    0.675904    0.093317    0.000000   -0.023512    0.577762    0.815867
    0.675904    0.101800    0.000000   -0.020085    0.528168    0.848902
    0.675904    0.110283    0.000000   -0.017101    0.475082    0.879775
    0.675904    0.118767    0.000000   -0.014687    0.423832    0.905622
    0.675904    0.127250    0.000000   -0.012805    0.378313    0.925589
    0.675904    0.135733    0.000000   -0.011331    0.340329    0.940238
    0.675904    0.144217    0.000000   -0.010121    0.309995    0.950684
    0.675904    0.152700    0.000000   -0.009048    0.286439    0.958056
    0.675904    0.161183    0.000000   -0.008012    0.268348    0.963289
    0.675904    0.169667    0.000000   -0.006947    0.254280    0.967106
    0.675904    0.178150    0.000000   -0.005804    0.242826    0.970053
    0.675904    0.186633    0.000000   -0.004556    0.232729    0.972531
    0.675904    0.195117    0.000000   -0.003185    0.223013    0.974810
    0.675904    0.203600    0.000000   -0.001675    0.213102    0.977029
    0.675904    0.212083    0.000000   -0.000006    0.202871    0.979206
    0.675904    0.220567    0.000000    0.001852    0.192583    0.981279
    0.675904    0.229050    0.000000    0.003946    0.182724    0.983156
    0.675904    0.237533    0.000000    0.006337    0.173810    0.984759
    0.675904    0.246017    0.000000    0.009104    0.166244    0.986043
    0.675904    0.254500    0.000000    0.012345    0.160258    0.986998
    0.675904    0.262983    0.000000    0.016177    0.155918    0.987637
    0.675904    0.271467    0.000000    0.020745    0.153164    0.987983
    0.675904    0.279950    0.000000    0.026228    0.151879    0.988051
    0.675904    0.288433    0.000000    0.032856    0.151965    0.987840
    0.675904    0.296917    0.000000    0.040944    0.153452    0.987308
    0.675904    0.305400    0.000000    0.050958    0.156610    0.986345
    0.675904    0.313883    0.000000    0.063644    0.162107    0.984719
    0.675904    0.322367    0.000000    0.080268    0.171203    0.981961
    0.675904    0.330850    0.000000    0.103077    0.186118    0.977106
    0.675904    0.339333    0.000000    0.136274    0.210808    0.967982
    0.675904    0.347817    0.000000    0.188295    0.252865    0.949002
    0.675904    0.356300    0.000000    0.277439    0.328092    0.902986
    0.675904    0.364783    0.000000    0.442272    0.467512    0.765394
    0.675904    0.373267    0.000000    0.685136    0.657190    0.314150
    0.675904    0.381750    0.000000    0.689094    0.608562   -0.393450
    0.675904    0.390233    0.000000    0.529694    0.436495   -0.727253
    0.675904    0.398717    0.000000    0.426851    0.332123   -0.841126
    0.675904    0.407200    0.000000    0.370519    0.274951   -0.887197
    0.675904    0.415683    0.000000    0.339079    0.241942   -0.909115
    0.675904    0.424167    0.000000    0.320956    0.221613   -0.920801
    0.675904    0.432650    0.000000    0.309833    0.208033   -0.927753
    0.675904    0.441133    0.000000    0.301970    0.197894   -0.932551
    0.675904    0.449617    0.000000    0.295154    0.189350   -0.936499
    0.675904    0.458100    0.000000    0.288284    0.181515   -0.940183
    0.675904    0.466583    0.000000    0.281105    0.174166   -0.943741
    0.675904    0.475067    0.000000    0.273905    0.167472   -0.947063
    0.675904    0.483550    0.000000    0.267212    0.161762   -0.949964
    0.675904    0.492033    0.000000    0.261539    0.157354   -0.952280
    0.675904    0.500517    0.000000    0.257245    0.154466   -0.953921
    0.675904    0.509000    0.000000    0.254475    0.153182   -0.954871
    0.675904    0.517483    0.000000    0.253164    0.153454   -0.955175
    0.675904    0.525967    0.000000    0.253064    0.155105   -0.954935
    0.675904    0.534450    0.000000    0.253789    0.157838   -0.954295
    0.675904    0.542933    0.000000    0.254882    0.161257   -0.953431
    0.675904    0.551417    0.000000    0.255903    0.164909   -0.952533
    0.675904    0.559900    0.000000    0.256529    0.168358   -0.951761
    0.675904    0.568383    0.000000    0.256627    0.171259   -0.951217
    0.675904    0.576867    0.000000    0.256282    0.173424   -0.950917
    0.675904    0.585350    0.000000    0.255738    0.174845   -0.950803
    0.675904    0.593833    0.000000    0.255292    0.175652   -0.950775
    0.675904    0.602317    0.000000    0.255166    0.176055   -0.950734
    0.675904    0.610800    0.000000    0.255421    0.176269   -0.950626
    0.675904    0.619283    0.000000    0.255918    0.176472   -0.950454
    0.675904    0.627767    0.000000    0.256344    0.176778   -0.950283
    0.675904    0.636250    0.000000    0.256296    0.177254   -0.950207
    0.675904    0.644733    0.000000    0.255380    0.177944   -0.950325
    0.675904    0.653217    0.000000    0.253324    0.178904   -0.950695
    0.675904    0.661700    0.000000    0.250040    0.180215   -0.951316
    0.675904    0.670183    0.000000    0.245639    0.181996   -0.952123
    0.675904    0.678667    0.000000    0.240379    0.184382   -0.953006
    0.675904    0.687150    0.000000    0.234580    0.187495   -0.953844
    0.675904    0.695633    0.000000    0.228522    0.191412   -0.954536
    0.675904    0.704117    0.000000    0.222362    0.196126   -0.955034
    0.675904    0.712600    0.000000    0.216079    0.201520   -0.955353
    0.675904    0.721083    0.000000    0.209460    0.207351   -0.955579
    0.675904    0.729567    0.000000    0.202132    0.213257   -0.955858
    0.675904    0.738050    0.000000    0.193654    0.218811   -0.956358
    0.675904    0.746533    0.000000    0.183647    0.223608   -0.957222
    0.675904    0.755017    0.000000    0.171930    0.227386   -0.958507
    0.675904    0.763500    0.000000    0.158605    0.230131   -0.960148
    0.675904    0.771983    0.000000    0.144038    0.232116   -0.961964
    0.675904    0.780467    0.000000    0.128744    0.233856   -0.963710
    0.675904    0.788950    0.000000    0.113224    0.235995   -0.965135
    0.675904    0.797433    0.000000    0.097827    0.239165   -0.966038
    0.675904    0.805917    0.000000    0.082673    0.243869   -0.966278
    0.675904    0.814400    0.000000    0.067637    0.250388   -0.965780
  
    0.690598   -0.025450    0.000000    0.015977    0.696062    0.717804
    0.690598   -0.016967    0.000000    0.011952    0.709095    0.705012
    0.690598   -0.008483    0.000000    0.006574    0.715935    0.698136
    0.690598   -0.000000    0.000000    0.000367    0.715612    0.698498
    0.690598    0.008483    0.000000   -0.005968    0.708712    0.705473
    0.690598    0.016967    0.000000   -0.011722    0.697167    0.716813
    0.690598    0.025450    0.000000   -0.016331    0.683624    0.729651
    0.690598    0.033933    0.000000   -0.019447    0.670598    0.741566
    0.690598    0.042417    0.000000   -0.020922    0.659706    0.751232
    0.690598    0.050900    0.000000   -0.020759    0.651168    0.758650
    0.690598    0.059383    0.000000   -0.019078    0.643615    0.765112
    0.690598    0.067867    0.000000   -0.016123    0.634254    0.772956
    0.690598    0.076350    0.000000   -0.012291    0.619488    0.784910
    0.690598    0.084833    0.000000   -0.008124    0.596083    0.802882
    0.690598    0.093317    0.000000   -0.004211    0.562634    0.826696
    0.690598    0.101800    0.000000   -0.001026    0.520593    0.853804
    0.690598    0.110283    0.000000    0.001223    0.473949    0.880551
    0.690598    0.118767    0.000000    0.002608    0.427569    0.903979
    0.690598    0.127250    0.000000    0.003378    0.385372    0.922755
    0.690598    0.135733    0.000000    0.003823    0.349471    0.936939
    0.690598    0.144217    0.000000    0.004187    0.320342    0.947293
    0.690598    0.152700    0.000000    0.004644    0.297390    0.954745
    0.690598    0.161183    0.000000    0.005298    0.279471    0.960139
    0.690598    0.169667    0.000000    0.006194    0.265223    0.964167
    0.690598    0.178150    0.000000    0.007335    0.253263    0.967370
    0.690598    0.186633    0.000000    0.008688    0.242349    0.970150
    0.690598    0.195117    0.000000    0.010201    0.231534    0.972773
    0.690598    0.203600    0.000000    0.011825    0.220312    0.975358
    0.690598    0.212083    0.000000    0.013536    0.208662    0.977894
    0.690598    0.220567    0.000000    0.015350    0.196965    0.980290
    0.690598    0.229050    0.000000    0.017326    0.185800    0.982435
    0.690598    0.237533    0.000000    0.019559    0.175738    0.984243
    0.690598    0.246017    0.000000    0.022165    0.167195    0.985675
    0.690598    0.254500    0.000000    0.025274    0.160386    0.986731
    0.690598    0.262983    0.000000    0.029024    0.155337    0.987435
    0.690598    0.271467    0.000000    0.033561    0.151948    0.987819
    0.690598    0.279950    0.000000    0.039048    0.150055    0.987906
    0.690598    0.288433    0.000000    0.045678    0.149517    0.987704
    0.690598    0.296917    0.000000    0.053711    0.150305    0.987180
    0.690598    0.305400    0.000000    0.063541    0.152620    0.986240
    0.690598    0.313883    0.000000    0.075816    0.157002    0.984684
    0.690598    0.322367    0.000000    0.091640    0.164493    0.982112
    0.690598    0.330850    0.000000    0.112944    0.176880    0.977731
    0.690598    0.339333    0.000000    0.143198    0.197213    0.969846
    0.690598    0.347817    0.000000    0.188954    0.230981    0.954434
    0.690598    0.356300    0.000000    0.263324    0.288740    0.920483
    0.690598    0.364783    0.000000    0.392641    0.390639    0.832607
    0.690598    0.373267    0.000000    0.606122    0.553680    0.571011
    0.690598    0.381750    0.000000    0.762258    0.646882   -0.022519
    0.690598    0.390233    0.000000    0.663954    0.529324   -0.528187
    0.690598    0.398717    0.000000    0.538322    0.407261   -0.737800
    0.690598    0.407200    0.000000    0.461305    0.334114   -0.821928
    0.690598    0.415683    0.000000    0.416955    0.291274   -0.860992
    0.690598    0.424167    0.000000    0.390257    0.264562   -0.881877
    0.690598    0.432650    0.000000    0.372264    0.246123   -0.894898
    0.690598    0.441133    0.000000    0.357711    0.231603   -0.904656
    0.690598    0.449617    0.000000    0.343729    0.218713   -0.913244
    0.690598    0.458100    0.000000    0.329214    0.206540   -0.921390
    0.690598    0.466583    0.000000    0.314291    0.195041   -0.929075
    0.690598    0.475067    0.000000    0.299711    0.184597   -0.936000
    0.690598    0.483550    0.000000    0.286339    0.175662   -0.941888
    0.690598    0.492033    0.000000    0.274825    0.168561   -0.946604
    0.690598    0.500517    0.000000    0.265498    0.163432   -0.950158
    0.690598    0.509000    0.000000    0.258390    0.160236   -0.952659
    0.690598    0.517483    0.000000    0.253302    0.158797   -0.954265
    0.690598    0.525967    0.000000    0.249887    0.158831   -0.955159
    0.690598    0.534450    0.000000    0.247720    0.159979   -0.955532
    0.690598    0.542933    0.000000    0.246375    0.161837   -0.955567
    0.690598    0.551417    0.000000    0.245495    0.164006   -0.955424
    0.690598    0.559900    0.000000    0.244858    0.166150   -0.955217
    0.690598    0.568383    0.000000    0.244409    0.168043   -0.955000
    0.690598    0.576867    0.000000    0.244248    0.169607   -0.954765
    0.690598    0.585350    0.000000    0.244557    0.170893   -0.954457
    0.690598    0.593833    0.000000    0.245501    0.172037   -0.954009
    0.690598    0.602317    0.000000    0.247123    0.173195   -0.953380
    0.690598    0.610800    0.000000    0.249276    0.174485   -0.952584
    0.690598    0.619283    0.000000    0.251593    0.175950   -0.951705
    0.690598    0.627767    0.000000    0.253540    0.177553   -0.950890
    0.690598    0.636250    0.000000    0.254516    0.179212   -0.950318
    0.690598    0.644733    0.000000    0.254010    0.180848   -0.950144
    0.690598    0.653217    0.000000    0.251739    0.182444   -0.950443
    0.690598    0.661700    0.000000    0.247732    0.184075   -0.951181
    0.690598    0.670183    0.000000    0.242309    0.185912   -0.952220
    0.690598    0.678667    0.000000    0.235975    0.188184   -0.953364
    0.690598    0.687150    0.000000    0.229276    0.191128   -0.954412
    0.690598    0.695633    0.000000    0.222654    0.194927   -0.955211
    0.690598    0.704117    0.000000    0.216353    0.199658   -0.955682
    0.690598    0.712600    0.000000    0.210365    0.205259   -0.955832
    0.690598    0.721083    0.000000    0.204425    0.211502   -0.955760
    0.690598    0.729567    0.000000    0.198061    0.218003   -0.955639
    0.690598    0.738050    0.000000    0.190696    0.224269   -0.955687
    0.690598    0.746533    0.000000    0.181804    0.229800   -0.956106
    0.690598    0.755017    0.000000    0.171072    0.234238   -0.957009
    0.690598    0.763500    0.000000    0.158519    0.237494   -0.958368
    0.690598    0.771983    0.000000    0.144486    0.239816   -0.960006
    0.690598    0.780467    0.000000    0.129517    0.241745   -0.961657
